iter	Passed	Remaining
15866	2857785	1644932
15867	2857986	1644765
15868	2858155	1644578
15869	2858467	1644474
15870	2858728	1644340
15871	2858860	1644133
15872	2859066	1643967
15873	2859216	1643770
15874	2859555	1643681
15875	2859722	1643494
15876	2859868	1643294
15877	2860024	1643100
15878	2860199	1642916
15879	2860364	1642727
15880	2860516	1642532
15881	2860790	1642405
15882	2860963	1642221
15883	2861133	1642035
15884	2861302	1641849
15885	2861481	1641668
15886	2861620	1641464
15887	2861916	1641350
15888	2862079	1641161
15889	2862235	1640966
15890	2862390	1640772
15891	2862565	1640589
15892	2862720	1640394
15893	2862995	1640269
15894	2863169	1640085
15895	2863333	1639896
15896	2863469	1639690
15897	2863619	1639493
15898	2863783	1639303
15899	2863946	1639114
15900	2864431	1639108
15901	2864600	1638921
15902	2864764	1638732
15903	2864895	1638524
15904	2865068	1638339
15905	2865227	1638147
15906	2865461	1637998
15907	2865668	1637833
15908	2865830	1637643
15909	2866058	1637490
15910	2866210	1637294
15911	2866352	1637092
15912	2866679	1636995
15913	2866824	1636795
15914	2867004	1636615
15915	2867139	1636409
15916	2867315	1636227
15917	2867452	1636022
15918	2867582	1635813
15919	2867879	1635699
15920	2868012	1635492
15921	2868156	1635292
15922	2868294	1635088
15923	2868440	1634888
15924	2868584	1634688
15925	2868713	1634478
15926	2869068	1634398
15927	2869217	1634200
15928	2869381	1634010
15929	2869519	1633806
15930	2869694	1633623
15931	2869829	1633418
15932	2870082	1633279
15933	2870317	1633130
15934	2870483	1632942
15935	2870725	1632797
15936	2870896	1632611
15937	2871043	1632412
15938	2871336	1632296
15939	2871516	1632116
15940	2871708	1631943
15941	2871853	1631743
15942	2872006	1631547
15943	2872151	1631347
15944	2872351	1631178
15945	2872609	1631042
15946	2872749	1630839
15947	2872915	1630651
15948	2873050	1630445
15949	2873184	1630239
15950	2873535	1630156
15951	2873737	1629988
15952	2873873	1629783
15953	2874021	1629585
15954	2874184	1629394
15955	2874357	1629211
15956	2874551	1629038
15957	2874869	1628936
15958	2875021	1628740
15959	2875179	1628547
15960	2875331	1628351
15961	2875506	1628168
15962	2875682	1627986
15963	2875956	1627859
15964	2876135	1627678
15965	2876273	1627474
15966	2876423	1627277
15967	2876583	1627085
15968	2876788	1626919
15969	2876979	1626745
15970	2877219	1626599
15971	2877359	1626396
15972	2877491	1626188
15973	2877677	1626012
15974	2877871	1625839
15975	2878241	1625766
15976	2878430	1625591
15977	2878625	1625419
15978	2878779	1625225
15979	2878920	1625022
15980	2879083	1624832
15981	2879349	1624701
15982	2879650	1624589
15983	2879823	1624404
15984	2879984	1624213
15985	2880161	1624031
15986	2880345	1623854
15987	2880663	1623751
15988	2880804	1623549
15989	2880947	1623348
15990	2881130	1623169
15991	2881326	1622998
15992	2881480	1622803
15993	2881706	1622649
15994	2881905	1622479
15995	2882085	1622299
15996	2882241	1622105
15997	2882447	1621940
15998	2882641	1621767
15999	2882955	1621662
16000	2883142	1621485
16001	2883291	1621288
16002	2883464	1621104
16003	2883632	1620916
16004	2883794	1620726
16005	2883975	1620546
16006	2884206	1620395
16007	2884374	1620208
16008	2884555	1620028
16009	2884709	1619833
16010	2884870	1619642
16011	2885180	1619535
16012	2885353	1619351
16013	2885495	1619149
16014	2885634	1618946
16015	2885811	1618764
16016	2885966	1618570
16017	2886089	1618357
16018	2886306	1618198
16019	2886529	1618041
16020	2886676	1617843
16021	2886881	1617677
16022	2887047	1617489
16023	2887196	1617291
16024	2887552	1617209
16025	2887716	1617020
16026	2887881	1616831
16027	2888035	1616636
16028	2888177	1616434
16029	2888326	1616237
16030	2888493	1616050
16031	2888719	1615895
16032	2888982	1615761
16033	2889151	1615574
16034	2889348	1615404
16035	2889516	1615217
16036	2889677	1615026
16037	2889893	1614866
16038	2890042	1614668
16039	2890185	1614467
16040	2890324	1614264
16041	2890482	1614072
16042	2890649	1613884
16043	2890974	1613784
16044	2891137	1613595
16045	2891308	1613409
16046	2891465	1613216
16047	2891656	1613042
16048	2891815	1612850
16049	2892114	1612736
16050	2892360	1612593
16051	2892532	1612408
16052	2892682	1612211
16053	2892810	1612002
16054	2892971	1611811
16055	2893224	1611671
16056	2893434	1611507
16057	2893608	1611324
16058	2893779	1611138
16059	2893913	1610933
16060	2894065	1610737
16061	2894249	1610559
16062	2894505	1610420
16063	2894754	1610279
16064	2894903	1610081
16065	2895064	1609890
16066	2895235	1609705
16067	2895523	1609585
16068	2895724	1609416
16069	2895864	1609214
16070	2896038	1609030
16071	2896184	1608830
16072	2896389	1608664
16073	2896703	1608558
16074	2896925	1608401
16075	2897082	1608208
16076	2897226	1608008
16077	2897403	1607826
16078	2897560	1607633
16079	2897743	1607454
16080	2897987	1607309
16081	2898249	1607174
16082	2898431	1606996
16083	2898585	1606801
16084	2898752	1606613
16085	2898924	1606428
16086	2899226	1606316
16087	2899400	1606132
16088	2899571	1605947
16089	2899703	1605740
16090	2899843	1605537
16091	2899983	1605334
16092	2900130	1605136
16093	2900363	1604985
16094	2900529	1604797
16095	2900699	1604611
16096	2900907	1604446
16097	2901072	1604257
16098	2901383	1604150
16099	2901528	1603950
16100	2901672	1603750
16101	2901838	1603562
16102	2902048	1603398
16103	2902176	1603189
16104	2902538	1603109
16105	2902760	1602952
16106	2902918	1602760
16107	2903121	1602592
16108	2903299	1602411
16109	2903448	1602213
16110	2903649	1602044
16111	2903897	1601901
16112	2904066	1601715
16113	2904273	1601549
16114	2904460	1601373
16115	2904641	1601193
16116	2904928	1601072
16117	2905124	1600900
16118	2905337	1600738
16119	2905466	1600530
16120	2905625	1600337
16121	2905787	1600147
16122	2906019	1599995
16123	2906268	1599853
16124	2906410	1599652
16125	2906557	1599454
16126	2906716	1599261
16127	2906878	1599071
16128	2907117	1598923
16129	2907345	1598769
16130	2907493	1598571
16131	2907656	1598381
16132	2907826	1598196
16133	2908035	1598031
16134	2908193	1597839
16135	2908394	1597670
16136	2908580	1597493
16137	2908720	1597290
16138	2908899	1597109
16139	2909075	1596927
16140	2909251	1596745
16141	2909640	1596679
16142	2909914	1596550
16143	2910108	1596377
16144	2910301	1596204
16145	2910458	1596011
16146	2910622	1595822
16147	2910820	1595651
16148	2910992	1595466
16149	2911132	1595264
16150	2911335	1595096
16151	2911493	1594904
16152	2911672	1594723
16153	2912042	1594647
16154	2912214	1594462
16155	2912391	1594280
16156	2912547	1594086
16157	2912723	1593904
16158	2912875	1593708
16159	2913161	1593586
16160	2913376	1593424
16161	2913524	1593226
16162	2913687	1593037
16163	2913910	1592880
16164	2914071	1592689
16165	2914434	1592608
16166	2914588	1592414
16167	2914762	1592230
16168	2914938	1592047
16169	2915140	1591879
16170	2915449	1591769
16171	2915679	1591616
16172	2915837	1591423
16173	2916003	1591235
16174	2916208	1591068
16175	2916390	1590889
16176	2916639	1590746
16177	2916870	1590594
16178	2917026	1590400
16179	2917200	1590216
16180	2917369	1590030
16181	2917559	1589855
16182	2917949	1589789
16183	2918117	1589602
16184	2918269	1589406
16185	2918442	1589222
16186	2918623	1589042
16187	2918825	1588873
16188	2918999	1588689
16189	2919156	1588496
16190	2919296	1588294
16191	2919436	1588092
16192	2919578	1587891
16193	2919764	1587714
16194	2919922	1587521
16195	2920256	1587425
16196	2920498	1587278
16197	2920649	1587082
16198	2920844	1586909
16199	2921008	1586720
16200	2921200	1586546
16201	2921435	1586396
16202	2921633	1586225
16203	2921782	1586027
16204	2921978	1585856
16205	2922192	1585694
16206	2922475	1585569
16207	2922666	1585394
16208	2922848	1585215
16209	2923009	1585024
16210	2923142	1584818
16211	2923313	1584633
16212	2923539	1584477
16213	2923778	1584329
16214	2923907	1584121
16215	2924073	1583933
16216	2924213	1583731
16217	2924426	1583568
16218	2924746	1583463
16219	2924935	1583287
16220	2925079	1583088
16221	2925389	1582978
16222	2925531	1582776
16223	2925720	1582601
16224	2925920	1582431
16225	2926078	1582238
16226	2926238	1582047
16227	2926404	1581859
16228	2926561	1581666
16229	2926700	1581464
16230	2926986	1581340
16231	2927222	1581190
16232	2927356	1580985
16233	2927552	1580813
16234	2927718	1580625
16235	2927889	1580439
16236	2928123	1580288
16237	2928308	1580110
16238	2928487	1579929
16239	2928661	1579745
16240	2928810	1579548
16241	2928991	1579368
16242	2929249	1579230
16243	2929547	1579113
16244	2929680	1578907
16245	2929843	1578717
16246	2930018	1578534
16247	2930245	1578379
16248	2930526	1578253
16249	2930698	1578068
16250	2930906	1577902
16251	2931079	1577718
16252	2931269	1577543
16253	2931458	1577367
16254	2931684	1577212
16255	2931923	1577063
16256	2932110	1576886
16257	2932309	1576716
16258	2932499	1576540
16259	2932735	1576390
16260	2932939	1576222
16261	2933101	1576032
16262	2933305	1575865
16263	2933436	1575658
16264	2933583	1575459
16265	2933730	1575261
16266	2934061	1575161
16267	2934314	1575020
16268	2934543	1574866
16269	2934695	1574670
16270	2934882	1574493
16271	2935285	1574432
16272	2935553	1574299
16273	2935738	1574121
16274	2936004	1573986
16275	2936193	1573811
16276	2936418	1573655
16277	2936672	1573513
16278	2936851	1573332
16279	2937073	1573174
16280	2937271	1573003
16281	2937475	1572835
16282	2937744	1572702
16283	2937907	1572513
16284	2938057	1572316
16285	2938228	1572130
16286	2938383	1571936
16287	2938786	1571875
16288	2938960	1571691
16289	2939149	1571515
16290	2939318	1571329
16291	2939535	1571168
16292	2939679	1570968
16293	2939972	1570848
16294	2940183	1570684
16295	2940367	1570505
16296	2940558	1570330
16297	2940707	1570133
16298	2940861	1569939
16299	2941260	1569875
16300	2941628	1569794
16301	2941764	1569590
16302	2941966	1569421
16303	2942136	1569235
16304	2942582	1569196
16305	2942822	1569048
16306	2942970	1568850
16307	2943132	1568660
16308	2943313	1568480
16309	2943529	1568318
16310	2943759	1568164
16311	2943935	1567981
16312	2944064	1567773
16313	2944214	1567576
16314	2944420	1567409
16315	2944582	1567219
16316	2944781	1567048
16317	2945038	1566909
16318	2945214	1566726
16319	2945391	1566543
16320	2945525	1566338
16321	2945672	1566140
16322	2945924	1565998
16323	2946085	1565807
16324	2946264	1565626
16325	2946402	1565423
16326	2946618	1565261
16327	2946768	1565064
16328	2946939	1564878
16329	2947280	1564783
16330	2947539	1564645
16331	2947734	1564472
16332	2947926	1564298
16333	2948089	1564108
16334	2948320	1563954
16335	2948514	1563781
16336	2948654	1563579
16337	2948801	1563380
16338	2948986	1563203
16339	2949142	1563009
16340	2949442	1562892
16341	2949603	1562701
16342	2949789	1562523
16343	2949953	1562334
16344	2950119	1562146
16345	2950298	1561965
16346	2950668	1561885
16347	2950912	1561738
16348	2951075	1561548
16349	2951240	1561359
16350	2951400	1561168
16351	2951558	1560975
16352	2951718	1560784
16353	2951954	1560633
16354	2952140	1560455
16355	2952308	1560268
16356	2952455	1560070
16357	2952655	1559900
16358	2952975	1559793
16359	2953324	1559702
16360	2953491	1559514
16361	2953670	1559333
16362	2953848	1559151
16363	2954122	1559020
16364	2954273	1558824
16365	2954412	1558621
16366	2954548	1558417
16367	2954755	1558250
16368	2954896	1558049
16369	2955049	1557854
16370	2955274	1557697
16371	2955469	1557524
16372	2955612	1557324
16373	2955753	1557122
16374	2955926	1556938
16375	2956120	1556765
16376	2956381	1556626
16377	2956629	1556481
16378	2956788	1556289
16379	2956950	1556099
16380	2957086	1555895
16381	2957238	1555700
16382	2957478	1555550
16383	2957677	1555380
16384	2957878	1555210
16385	2958039	1555019
16386	2958181	1554818
16387	2958309	1554611
16388	2958504	1554438
16389	2958706	1554268
16390	2958902	1554096
16391	2959050	1553898
16392	2959197	1553700
16393	2959383	1553522
16394	2959556	1553338
16395	2959691	1553134
16396	2959992	1553016
16397	2960230	1552866
16398	2960362	1552660
16399	2960543	1552480
16400	2960673	1552273
16401	2960858	1552094
16402	2961118	1551956
16403	2961290	1551770
16404	2961448	1551578
16405	2961583	1551374
16406	2961797	1551211
16407	2961935	1551008
16408	2962238	1550892
16409	2962468	1550737
16410	2962606	1550534
16411	2962765	1550343
16412	2962928	1550153
16413	2963101	1549968
16414	2963397	1549848
16415	2963559	1549658
16416	2963720	1549467
16417	2963949	1549312
16418	2964120	1549126
16419	2964289	1548940
16420	2964510	1548781
16421	2964702	1548606
16422	2964883	1548426
16423	2965069	1548248
16424	2965245	1548065
16425	2965410	1547876
16426	2965646	1547725
16427	2965805	1547533
16428	2966005	1547363
16429	2966158	1547168
16430	2966359	1546998
16431	2966545	1546821
16432	2966846	1546703
16433	2967045	1546532
16434	2967190	1546333
16435	2967355	1546144
16436	2967528	1545960
16437	2967675	1545762
16438	2967850	1545578
16439	2968031	1545398
16440	2968198	1545210
16441	2968340	1545010
16442	2968523	1544831
16443	2968678	1544637
16444	2968889	1544472
16445	2969188	1544353
16446	2969458	1544219
16447	2969614	1544026
16448	2969796	1543846
16449	2969929	1543641
16450	2970046	1543427
16451	2970392	1543333
16452	2970583	1543158
16453	2970792	1542992
16454	2970961	1542805
16455	2971159	1542634
16456	2971484	1542528
16457	2971723	1542378
16458	2971866	1542178
16459	2972059	1542004
16460	2972191	1541798
16461	2972338	1541600
16462	2972467	1541393
16463	2972697	1541238
16464	2972872	1541054
16465	2973047	1540871
16466	2973180	1540666
16467	2973328	1540468
16468	2973460	1540263
16469	2973846	1540189
16470	2974007	1539998
16471	2974162	1539804
16472	2974327	1539615
16473	2974500	1539431
16474	2974667	1539243
16475	2974813	1539045
16476	2975082	1538910
16477	2975322	1538760
16478	2975478	1538567
16479	2975680	1538397
16480	2975903	1538239
16481	2976078	1538056
16482	2976267	1537879
16483	2976410	1537679
16484	2976579	1537493
16485	2976755	1537310
16486	2976907	1537114
16487	2977058	1536919
16488	2977276	1536757
16489	2977477	1536587
16490	2977628	1536392
16491	2977812	1536213
16492	2977966	1536018
16493	2978102	1535815
16494	2978258	1535622
16495	2978545	1535496
16496	2978710	1535308
16497	2978909	1535136
16498	2979083	1534953
16499	2979240	1534760
16500	2979398	1534568
16501	2979736	1534468
16502	2979915	1534287
16503	2980046	1534081
16504	2980186	1533879
16505	2980375	1533703
16506	2980532	1533510
16507	2980749	1533348
16508	2980978	1533193
16509	2981132	1532999
16510	2981333	1532828
16511	2981495	1532638
16512	2981676	1532458
16513	2981863	1532281
16514	2982092	1532125
16515	2982263	1531940
16516	2982390	1531732
16517	2982559	1531545
16518	2982731	1531360
16519	2982896	1531171
16520	2983244	1531077
16521	2983515	1530943
16522	2983705	1530767
16523	2983895	1530591
16524	2984078	1530412
16525	2984231	1530217
16526	2984463	1530063
16527	2984626	1529874
16528	2984802	1529691
16529	2984966	1529502
16530	2985107	1529300
16531	2985253	1529102
16532	2985460	1528935
16533	2985675	1528772
16534	2985830	1528579
16535	2985993	1528389
16536	2986148	1528195
16537	2986299	1528000
16538	2986462	1527810
16539	2986675	1527646
16540	2986866	1527471
16541	2987009	1527271
16542	2987183	1527087
16543	2987402	1526926
16544	2987545	1526727
16545	2987949	1526660
16546	2988106	1526467
16547	2988253	1526270
16548	2988412	1526078
16549	2988570	1525886
16550	2988738	1525699
16551	2988926	1525522
16552	2989153	1525365
16553	2989303	1525169
16554	2989466	1524980
16555	2989620	1524785
16556	2989755	1524582
16557	2989919	1524393
16558	2990229	1524278
16559	2990372	1524078
16560	2990541	1523892
16561	2990705	1523702
16562	2990862	1523510
16563	2991040	1523328
16564	2991349	1523213
16565	2991667	1523102
16566	2991794	1522895
16567	2991958	1522706
16568	2992107	1522509
16569	2992299	1522334
16570	2992577	1522203
16571	2992781	1522034
16572	2992927	1521836
16573	2993105	1521654
16574	2993268	1521465
16575	2993410	1521265
16576	2993648	1521113
16577	2993831	1520934
16578	2993969	1520732
16579	2994154	1520553
16580	2994374	1520393
16581	2994569	1520219
16582	2995001	1520166
16583	2995165	1519977
16584	2995327	1519788
16585	2995520	1519613
16586	2995703	1519434
16587	2995893	1519258
16588	2996097	1519089
16589	2996249	1518894
16590	2996412	1518704
16591	2996572	1518513
16592	2996738	1518325
16593	2996911	1518141
16594	2997143	1517986
16595	2997432	1517861
16596	2997596	1517671
16597	2997762	1517484
16598	2997902	1517282
16599	2998065	1517093
16600	2998487	1517034
16601	2998658	1516849
16602	2998825	1516662
16603	2999000	1516478
16604	2999194	1516304
16605	2999358	1516115
16606	2999671	1516001
16607	2999988	1515890
16608	3000183	1515716
16609	3000335	1515521
16610	3000507	1515336
16611	3000822	1515224
16612	3001060	1515072
16613	3001213	1514877
16614	3001417	1514708
16615	3001603	1514530
16616	3002094	1514506
16617	3002257	1514316
16618	3002394	1514114
16619	3002595	1513944
16620	3002746	1513748
16621	3002878	1513543
16622	3003065	1513366
16623	3003302	1513213
16624	3003502	1513042
16625	3003706	1512873
16626	3003843	1512671
16627	3004009	1512483
16628	3004223	1512319
16629	3004552	1512213
16630	3004747	1512039
16631	3004982	1511886
16632	3005163	1511705
16633	3005575	1511641
16634	3005741	1511453
16635	3005962	1511293
16636	3006126	1511104
16637	3006336	1510938
16638	3006694	1510846
16639	3006987	1510721
16640	3007158	1510536
