iter	F1	Logloss
13801	0.689650634	0.5609071758
13802	0.689650634	0.5609053299
13803	0.6896530287	0.5609039223
13804	0.6896586368	0.560901756
13805	0.6896554234	0.5608997051
13806	0.689657061	0.560897573
13807	0.6896594557	0.5608957177
13808	0.6896490582	0.5608938464
13809	0.6896514529	0.5608916917
13810	0.6896610934	0.5608891746
13811	0.6896690343	0.5608870068
13812	0.6896650019	0.5608848666
13813	0.6896673965	0.5608830784
13814	0.6896529669	0.5608809572
13815	0.6896561803	0.5608798561
13816	0.6896497535	0.5608775138
13817	0.6896441456	0.5608759347
13818	0.6896505106	0.5608741635
13819	0.6896633641	0.5608721482
13820	0.6896753992	0.5608696349
13821	0.6896730046	0.5608679672
13822	0.6896761559	0.5608659108
13823	0.6896890101	0.560863908
13824	0.6896874345	0.5608619564
13825	0.6896914672	0.5608603194
13826	0.6896905856	0.5608579144
13827	0.6896969501	0.5608566436
13828	0.6896937365	0.5608549556
13829	0.6896937365	0.5608531104
13830	0.6897081664	0.5608508647
13831	0.6896849775	0.5608487727
13832	0.6896905856	0.5608464091
13833	0.6896921611	0.5608446972
13834	0.6897002265	0.5608419853
13835	0.6897026211	0.5608399367
13836	0.6897082293	0.5608380665
13837	0.6896922237	0.560836152
13838	0.6896810697	0.5608345683
13839	0.6896826453	0.5608324572
13840	0.6896970128	0.5608302344
13841	0.6897089855	0.5608284508
13842	0.6897082293	0.5608262462
13843	0.6897106239	0.5608246676
13844	0.6896946183	0.5608231637
13845	0.6897106239	0.5608216524
13846	0.6897082293	0.5608199547
13847	0.6897002893	0.5608176596
13848	0.6897210845	0.5608149951
13849	0.6897074731	0.5608129372
13850	0.6897354518	0.5608114135
13851	0.6897489993	0.5608093899
13852	0.6897626105	0.5608072367
13853	0.6897641854	0.5608054494
13854	0.6897529688	0.5608032697
13855	0.6897473605	0.5608011344
13856	0.6897505743	0.5607990301
13857	0.6897401772	0.560796853
13858	0.6897425716	0.5607948402
13859	0.6897529688	0.560793139
13860	0.6897497549	0.5607909091
13861	0.6897626105	0.5607886503
13862	0.6897754022	0.5607863792
13863	0.6897697938	0.5607847282
13864	0.6897706134	0.5607833355
13865	0.6897866191	0.5607808167
13866	0.6897914726	0.5607790498
13867	0.6897930473	0.560777443
13868	0.6898042645	0.5607752837
13869	0.6898106278	0.5607736585
13870	0.6898154166	0.5607718253
13871	0.6898113825	0.5607697737
13872	0.6898137769	0.5607672855
13873	0.6898130222	0.560765207
13874	0.6898034447	0.5607631629
13875	0.6898202706	0.5607610926
13876	0.6898154166	0.5607590705
13877	0.6898242394	0.5607571785
13878	0.6898346367	0.5607551055
13879	0.6898378511	0.5607535027
13880	0.6898402454	0.5607518069
13881	0.6898538571	0.5607493375
13882	0.689853037	0.5607478908
13883	0.689853037	0.5607477154
13884	0.6898498226	0.5607458523
13885	0.6898505767	0.5607446694
13886	0.6898513968	0.5607427969
13887	0.6898698633	0.5607407194
13888	0.6898522169	0.560738378
13889	0.6898570055	0.5607367871
13890	0.6898642545	0.5607349999
13891	0.6898642545	0.5607334386
13892	0.6898586458	0.5607317204
13893	0.6898522169	0.5607293433
13894	0.6898586458	0.560726901
13895	0.6898698633	0.5607252016
13896	0.689867469	0.5607235996
13897	0.6898762259	0.5607213861
13898	0.6898706171	0.560719011
13899	0.6898714373	0.5607170994
13900	0.6898986611	0.5607149694
13901	0.6898922319	0.560712964
13902	0.6899074847	0.5607105835
13903	0.6899074847	0.5607087534
13904	0.6899099462	0.5607064161
13905	0.6899035167	0.5607042826
13906	0.6899195232	0.5607020142
13907	0.6899195232	0.560699604
13908	0.6899195232	0.5606982719
13909	0.6899130937	0.5606964932
13910	0.6899026962	0.5606943436
13911	0.68991152	0.5606920171
13912	0.6899203438	0.5606899225
13913	0.6899251323	0.5606883474
13914	0.6899091929	0.5606862394
13915	0.6899115873	0.5606846871
13916	0.6899195232	0.5606822234
13917	0.6899275265	0.5606805646
13918	0.6899403862	0.5606787423
13919	0.6899299885	0.5606767456
13920	0.6899250647	0.5606739243
13921	0.6899354621	0.5606715742
13922	0.6899506476	0.5606697651
13923	0.6899498269	0.5606677219
13924	0.6899466121	0.5606659025
13925	0.6899433973	0.560663544
13926	0.689952221	0.5606619792
13927	0.6899482535	0.560659658
13928	0.6899530418	0.5606571928
13929	0.6899474328	0.5606563627
13930	0.6899561884	0.5606539949
13931	0.6899561884	0.5606527551
13932	0.6899521529	0.5606500576
13933	0.6899601558	0.5606482364
13934	0.6899705527	0.5606458461
13935	0.6899761616	0.560643427
13936	0.6899784869	0.5606412696
13937	0.6899808809	0.5606398119
13938	0.6899960654	0.5606373715
13939	0.689981633	0.5606354769
13940	0.6899919605	0.5606327055
13941	0.6899783495	0.5606309466
13942	0.6899727409	0.5606285777
13943	0.6899799225	0.5606271413
13944	0.6899839581	0.5606249158
13945	0.6899791704	0.5606227949
13946	0.6899879249	0.5606208814
13947	0.689999963	0.5606186212
13948	0.6899879938	0.5606166862
13949	0.6899951753	0.5606151289
13950	0.6899903876	0.5606130914
13951	0.6899968173	0.5606109244
13952	0.6899968173	0.5606090313
13953	0.6899952444	0.5606074407
13954	0.6900176798	0.5606053
13955	0.6900080348	0.5606028771
13956	0.6900208948	0.5606008279
13957	0.6900193221	0.5605983898
13958	0.6900360793	0.5605963156
13959	0.6900440821	0.5605944975
13960	0.6900440821	0.5605927149
13961	0.6900496911	0.5605901168
13962	0.6900496911	0.5605886039
13963	0.6900496911	0.5605868743
13964	0.6900456546	0.5605848206
13965	0.6900456546	0.5605833142
13966	0.6900480484	0.5605815764
13967	0.6900615897	0.5605793353
13968	0.6900671986	0.5605769382
13969	0.6900695923	0.5605749232
13970	0.6900671986	0.5605733126
13971	0.6900728075	0.5605711733
13972	0.6900743797	0.5605688139
13973	0.6900671986	0.5605670334
13974	0.6900607683	0.5605651828
13975	0.6900639834	0.560562992
13976	0.6900639834	0.5605611034
13977	0.6900591959	0.5605585202
13978	0.690073629	0.5605564849
13979	0.690079238	0.5605546324
13980	0.690073629	0.5605528816
13981	0.6900840255	0.5605510812
13982	0.6900928498	0.560548866
13983	0.6900928498	0.5605480166
13984	0.6900880623	0.5605461564
13985	0.690084847	0.5605444423
13986	0.6900920993	0.5605422183
13987	0.6901001023	0.5605413079
13988	0.690104068	0.5605398447
13989	0.6901016743	0.5605383457
13990	0.690104068	0.5605364407
13991	0.6900992806	0.5605346381
13992	0.6900960652	0.5605333132
13993	0.6900952435	0.56053227
13994	0.69010564	0.5605301663
13995	0.6901104274	0.5605290808
13996	0.6901240393	0.5605273916
13997	0.6901216457	0.5605255386
13998	0.6901232175	0.5605236762
13999	0.6901176084	0.560521466
14000	0.6901096057	0.5605191561
14001	0.6901280048	0.5605170488
14002	0.6901240393	0.5605151687
14003	0.6901369015	0.560513249
14004	0.6901328641	0.5605115104
14005	0.6901176084	0.5605093568
14006	0.6901200021	0.5605077688
14007	0.6901088555	0.5605055529
14008	0.6901112492	0.5605037089
14009	0.6901128927	0.5605014336
14010	0.6901048897	0.5604991481
14011	0.6901016743	0.5604966134
14012	0.6901016743	0.5604953225
14013	0.690100031	0.5604929017
14014	0.6900944219	0.5604909173
14015	0.690103175	0.5604893054
14016	0.6900952435	0.5604872145
14017	0.6901032463	0.5604857464
14018	0.6900984589	0.560484091
14019	0.6901120709	0.5604821641
14020	0.6901161082	0.5604804125
14021	0.6901144646	0.5604784761
14022	0.690100924	0.5604760632
14023	0.6900977085	0.5604738609
14024	0.6900953147	0.560471792
14025	0.6901033891	0.560470446
14026	0.6901025674	0.5604688416
14027	0.6901185019	0.5604672278
14028	0.6901273267	0.5604648152
14029	0.6901240393	0.5604628869
14030	0.6901136429	0.5604613297
14031	0.6901048897	0.560459113
14032	0.6901144646	0.56045653
14033	0.6901080337	0.560454294
14034	0.6901136429	0.5604524533
14035	0.690124933	0.5604503361
14036	0.690125683	0.5604486082
14037	0.690125683	0.560447053
14038	0.6901321142	0.5604454373
14039	0.6901520855	0.5604430258
14040	0.6901553012	0.5604414598
14041	0.6901585169	0.5604397241
14042	0.6901481202	0.5604366221
14043	0.6901513359	0.5604342708
14044	0.6901504415	0.5604318691
14045	0.6901544067	0.5604294523
14046	0.6901576223	0.560427962
14047	0.6901704123	0.5604263318
14048	0.6901799865	0.5604247892
14049	0.69018238	0.5604228936
14050	0.6901791643	0.5604214821
14051	0.6901775929	0.5604196451
14052	0.6901808086	0.5604176531
14053	0.6901855957	0.5604160872
14054	0.6901712344	0.5604136252
14055	0.6901872402	0.560411552
14056	0.690182453	0.5604097122
14057	0.6901776659	0.5604076267
14058	0.6901737008	0.5604057342
14059	0.6901881356	0.5604041016
14060	0.6901713072	0.5604019236
14061	0.6901784881	0.560399873
14062	0.6901720565	0.5603980345
14063	0.6901688408	0.5603962355
14064	0.6901816308	0.5603949533
14065	0.6901744501	0.5603922671
14066	0.6901928495	0.5603905853
14067	0.6901944208	0.560388535
14068	0.6901872402	0.5603862287
14069	0.6901832752	0.5603844058
14070	0.6901921005	0.5603822892
14071	0.6901912782	0.5603808953
14072	0.690205713	0.5603790279
14073	0.6902016748	0.5603768619
14074	0.6901929228	0.5603746648
14075	0.6901937451	0.5603721545
14076	0.690215361	0.5603695465
14077	0.6902329385	0.5603676913
14078	0.6902393707	0.5603658115
14079	0.690233761	0.5603642361
14080	0.6902361546	0.5603625635
14081	0.690240119	0.5603598233
14082	0.6902440834	0.5603581516
14083	0.6902568734	0.5603571263
14084	0.6902520865	0.5603550899
14085	0.6902601643	0.5603536355
14086	0.6902576961	0.5603514014
14087	0.6902513383	0.5603490135
14088	0.6902537318	0.5603469711
14089	0.6902545545	0.5603447702
14090	0.6902433352	0.5603426088
14091	0.6902593415	0.5603401724
14092	0.6902681675	0.5603385256
14093	0.6902681675	0.5603369854
14094	0.6902809578	0.5603348432
14095	0.6902746002	0.5603327042
14096	0.6902817807	0.5603309348
14097	0.690275423	0.5603297141
14098	0.6902873905	0.560327748
14099	0.6902873905	0.5603255372
14100	0.6902953939	0.5603234156
14101	0.6903049677	0.5603219161
14102	0.6903025742	0.5603201586
14103	0.6902977873	0.5603178583
14104	0.6902985348	0.5603160792
14105	0.6903017512	0.560313591
14106	0.6903001808	0.5603118746
14107	0.6903025742	0.5603098149
14108	0.6903017512	0.5603079165
14109	0.6902961414	0.5603057984
14110	0.6903170106	0.5603038151
14111	0.6903241909	0.560301437
14112	0.6903329412	0.5602988068
14113	0.6903361578	0.5602966519
14114	0.6903369811	0.5602943475
14115	0.6903449844	0.5602919441
14116	0.6903417678	0.5602899854
14117	0.6903417678	0.5602884273
14118	0.6903434144	0.5602864155
14119	0.6903482011	0.5602844732
14120	0.6903562046	0.5602829696
14121	0.6903553812	0.5602815182
14122	0.6903513412	0.560279798
14123	0.6903737042	0.560277421
14124	0.6903728808	0.5602758851
14125	0.6903905343	0.5602741152
14126	0.6903889646	0.5602724391
14127	0.6903841781	0.5602702795
14128	0.6903762518	0.560268043
14129	0.6903778217	0.5602662279
14130	0.6903786452	0.5602644592
14131	0.6903746048	0.5602621829
14132	0.690380215	0.5602600158
14133	0.690380215	0.5602580901
14134	0.6903762518	0.5602567987
14135	0.6903593445	0.5602547486
14136	0.690371388	0.5602525545
14137	0.6903826083	0.5602509356
14138	0.6903769982	0.5602492504
14139	0.6903849243	0.5602472457
14140	0.690382531	0.5602453023
14141	0.6903953208	0.5602441185
14142	0.6903921815	0.5602423472
14143	0.6904049715	0.5602405412
14144	0.6903945748	0.5602389693
14145	0.6903882185	0.560237247
14146	0.6903914354	0.5602350814
14147	0.6903986153	0.5602338943
14148	0.6903889646	0.5602319333
14149	0.6903938287	0.5602295674
14150	0.6903866488	0.5602273605
14151	0.6904002627	0.5602254224
14152	0.6903986153	0.5602236173
14153	0.6903986153	0.5602217551
14154	0.6903970457	0.5602196287
14155	0.6903938287	0.5602179567
14156	0.6903970457	0.5602164596
14157	0.6903914354	0.5602144211
14158	0.690400185	0.5602130862
14159	0.6903993613	0.5602105207
14160	0.6904114054	0.560208912
14161	0.6904081884	0.5602075853
14162	0.6904034019	0.5602053636
14163	0.6904049715	0.5602027852
14164	0.6904049715	0.5602010404
14165	0.6904258431	0.5601988894
14166	0.690422626	0.5601967707
14167	0.6904153682	0.5601942946
14168	0.6904033241	0.5601916773
14169	0.6904145444	0.5601892562
14170	0.6904113275	0.560187321
14171	0.6904153682	0.5601845024
14172	0.6904185852	0.560182573
14173	0.6904161919	0.5601808462
14174	0.6904201546	0.5601788089
14175	0.6904337683	0.5601766943
14176	0.6904385546	0.5601754843
14177	0.6904441649	0.5601735122
14178	0.6904465581	0.5601714381
14179	0.6904425171	0.5601692573
14180	0.6904416932	0.5601675685
14181	0.6904449102	0.5601657795
14182	0.6904496965	0.5601644738
14183	0.6904561307	0.5601627908
14184	0.6904569547	0.560161004
14185	0.6904497752	0.5601578595
14186	0.6904465581	0.560156413
14187	0.6904513444	0.5601541843
14188	0.6904544827	0.5601519626
14189	0.6904672722	0.5601508712
14190	0.690464055	0.5601489839
14191	0.6904688412	0.5601475631
14192	0.6904656241	0.560146086
14193	0.6904608379	0.5601445251
14194	0.6904576209	0.5601423803
14195	0.6904464007	0.5601394817
14196	0.6904383976	0.560137787
14197	0.6904464007	0.5601352044
14198	0.6904440077	0.5601341177
14199	0.6904400454	0.5601321971
14200	0.6904473033	0.5601302217
14201	0.6904432624	0.5601283445
14202	0.6904464007	0.5601263013
14203	0.6904584449	0.5601240535
14204	0.6904808063	0.5601220514
14205	0.6904912025	0.5601195124
14206	0.6904935954	0.5601175299
14207	0.6905144678	0.5601155942
14208	0.6905176852	0.5601132433
14209	0.6905128992	0.5601112588
14210	0.690528906	0.5601093454
14211	0.6905185096	0.5601077052
14212	0.6905016784	0.5601060197
14213	0.6904977167	0.5601041343
14214	0.6904977167	0.5601025189
14215	0.6905017583	0.5601004038
14216	0.6904961479	0.5600987792
14217	0.6905001097	0.5600963164
14218	0.690503327	0.5600947188
14219	0.6905065444	0.5600928904
14220	0.6905105061	0.5600908536
14221	0.6905048958	0.5600888748
14222	0.6905016784	0.5600870884
14223	0.6904912821	0.5600851977
14224	0.6905008542	0.5600824782
14225	0.6905288255	0.5600802549
14226	0.6905209026	0.5600781382
14227	0.6905400463	0.5600761838
14228	0.6905312185	0.5600760504
14229	0.6905368288	0.5600744004
14230	0.6905119947	0.5600723432
14231	0.6905288255	0.5600702817
14232	0.6905368288	0.5600679908
14233	0.6905344359	0.5600658862
14234	0.6905368288	0.5600648604
14235	0.6905576212	0.5600624046
14236	0.6905480496	0.5600604477
14237	0.6905456567	0.5600583447
14238	0.6905617445	0.5600558619
14239	0.6905665304	0.5600540673
14240	0.6905625692	0.5600527007
14241	0.6905601762	0.5600504437
14242	0.6905649622	0.5600485752
14243	0.6905617445	0.5600472158
14244	0.6905609198	0.5600453015
14245	0.6905761835	0.5600430767
14246	0.6905753587	0.5600407033
14247	0.6905993695	0.5600392406
14248	0.6906017624	0.5600371067
14249	0.6906097661	0.560035352
14250	0.6906097661	0.560032162
14251	0.6905993695	0.5600299053
14252	0.6906034124	0.5600282257
14253	0.6906001945	0.5600269281
14254	0.6905978016	0.5600256096
14255	0.6905921908	0.5600238376
14256	0.6905921908	0.5600231535
14257	0.6906081982	0.5600218966
14258	0.6906049803	0.5600196475
14259	0.690612984	0.5600186578
14260	0.6906025874	0.5600167642
14261	0.6906081982	0.5600145933
14262	0.6906153768	0.5600127772
14263	0.6906169446	0.5600115564
14264	0.6906137268	0.5600099591
14265	0.6906137268	0.56000846
14266	0.6906105911	0.5600061553
14267	0.6906298991	0.5600036391
14268	0.6906258559	0.560001644
14269	0.6906226378	0.5599990015
14270	0.690637903	0.5599972095
14271	0.6906298991	0.5599952824
14272	0.6906267635	0.5599931777
14273	0.6906188418	0.5599913893
14274	0.6906219776	0.5599893043
14275	0.6906371605	0.5599876376
14276	0.6906171093	0.5599856954
14277	0.6906106732	0.5599840971
14278	0.6906194198	0.5599823102
14279	0.6906194198	0.5599804291
14280	0.6906154591	0.5599785302
14281	0.690617852	0.5599765637
14282	0.6906154591	0.5599741375
14283	0.6906091053	0.5599717816
14284	0.6906026694	0.5599701747
14285	0.6906026694	0.5599685738
14286	0.6906051444	0.5599660829
14287	0.6906051444	0.5599648518
14288	0.6905963154	0.5599626542
14289	0.6906018444	0.5599606943
14290	0.690617852	0.5599590072
14291	0.6906330345	0.5599567696
14292	0.6906265985	0.5599549396
14293	0.6906305591	0.5599528228
14294	0.6906346022	0.5599506737
14295	0.6906346022	0.5599494162
14296	0.6906298165	0.5599476754
14297	0.6906410383	0.5599455435
14298	0.6906497845	0.5599432783
14299	0.6906489592	0.5599422641
14300	0.6906497845	0.559940876
14301	0.6906538279	0.5599392055
14302	0.6906402131	0.5599376881
14303	0.690651435	0.5599361275
14304	0.6906378203	0.5599337855
14305	0.6906385627	0.5599315047
14306	0.6906346022	0.5599292982
14307	0.6906393879	0.5599282892
14308	0.6906386455	0.5599265881
14309	0.6906434312	0.5599249592
14310	0.6906506097	0.5599227204
14311	0.6906489592	0.5599206345
14312	0.6906633158	0.5599182188
14313	0.6906553123	0.5599162519
14314	0.6906561376	0.5599142469
14315	0.6906473087	0.5599122394
14316	0.6906553954	0.5599105016
14317	0.6906586135	0.5599086557
14318	0.6906498675	0.5599072295
14319	0.6906466493	0.5599052422
14320	0.6906530856	0.5599030478
14321	0.6906562207	0.5599013774
14322	0.6906681847	0.559899125
14323	0.6906697521	0.5598974267
14324	0.6906769303	0.5598959421
14325	0.6906728868	0.5598940533
14326	0.6906841085	0.5598915442
14327	0.6906776722	0.5598901054
14328	0.6906752795	0.5598886032
14329	0.6906793231	0.5598864509
14330	0.6906817158	0.5598849249
14331	0.6906840248	0.559882581
14332	0.6906880684	0.5598808615
14333	0.6906992901	0.5598787694
14334	0.690683283	0.5598765048
14335	0.6907009413	0.5598745679
14336	0.6907209083	0.5598720673
14337	0.6907209083	0.5598698009
14338	0.690723301	0.5598678585
14339	0.6907321304	0.5598665844
14340	0.6907201671	0.5598653459
14341	0.690726604	0.5598634907
14342	0.6907425267	0.5598613045
14343	0.6907489637	0.5598581282
14344	0.6907489637	0.5598568561
14345	0.6907465711	0.5598553485
14346	0.6907457452	0.5598540514
14347	0.6907554009	0.5598518557
14348	0.6907594455	0.5598499866
14349	0.6907618381	0.5598487802
14350	0.6907546601	0.5598467109
14351	0.6907587048	0.5598447687
14352	0.6907643162	0.5598426458
14353	0.6907723203	0.5598407676
14354	0.6907731464	0.5598389778
14355	0.6907779318	0.5598370574
14356	0.690774713	0.5598352321
14357	0.6907787579	0.559832987
14358	0.6907755391	0.5598309237
14359	0.6907931999	0.5598288233
14360	0.6907884145	0.5598270541
14361	0.6907883286	0.5598248437
14362	0.6907875024	0.5598229465
14363	0.6907907212	0.5598211101
14364	0.6907939401	0.5598189813
14365	0.6907859359	0.5598171431
14366	0.6907859359	0.5598157719
14367	0.6907746273	0.5598134884
14368	0.6907850239	0.5598112132
14369	0.6907882426	0.5598095231
14370	0.6907873305	0.5598076858
14371	0.6907881567	0.5598063535
14372	0.6908041643	0.5598044578
14373	0.6907873305	0.5598014848
14374	0.6907945081	0.5597999015
14375	0.6907936819	0.5597983627
14376	0.6907960744	0.5597964961
14377	0.6908025118	0.5597944829
14378	0.6908065569	0.5597926592
14379	0.6908138209	0.5597911139
14380	0.6908017718	0.5597894218
14381	0.690793768	0.5597868843
14382	0.6908009456	0.5597846897
14383	0.6908041643	0.5597830705
14384	0.6908113419	0.5597816146
